gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating,ch,wcap,ICOV,ROA,LDTC,SDTD,OM,Z_score,xint,lt
5020.0,2000-10-31,347136,Genentech Inc.,Corporates,Health Care,USA,FCLONG,A,,,1,2000-10-31,2000,18,,287.771,899.1239999999999,12.93826164531094,-0.019816942206056787,0.04506235634776376,0.5193405254436798,0.09455335397703353,11.689521576562692,7.518,753.1933333333333
162199.0,2000-10-30,347142,TW Telecom Holdings Inc.,Corporates,Telecom Services,USA,FCLONG,B+,,,1,2000-10-30,2000,10,,,,,,,,,,,
137357.0,2000-10-30,347148,Genuity Inc.,Corporates,Information Technology,USA,FCLONG,BBB+,,,1,2000-10-30,2000,16,,9.9635,-122.15100000000001,-33.492337993998085,-0.19831051841652136,0.061673434016702874,0.6496122837454394,-0.4330797486511394,,13.835999999999999,513.134
,2000-11-01,347170,daa PLC,Corporates,Transportation,IRL,FCLONG,A+,,,1,2000-11-01,2000,19,,,,,,,,,,,
,2017-09-26,347175,GenOn Mid-Atlantic LLC,Corporates,Electric,USA,STDLONG,CCC,,,1,2017-09-26,2017,6,16.573033707865168,,,,,,,,,,
,2011-05-04,347180,Targus Group International Inc.,Corporates,Consumer Products,USA,STDLONG,B,,,1,2011-05-04,2011,9,15.727272727272727,,,,,,,,,,
,2000-11-27,347217,Sybron Dental Management Inc.,Corporates,Health Care,USA,FCLONG,BB-,,,1,2000-11-27,2000,11,,,,,,,,,,,
13369.0,2000-11-01,347233,Komag Inc.,Corporates,Information Technology,USA,FCLONG,B-,,,1,2000-11-01,2000,8,,74.76,0.4579999999999984,-3.308972617766152,-0.19831051841652136,0.09050615060809457,0.6351658851664357,-0.2340460248170555,0.7979931581556464,17.215666666666667,384.75499999999994
,2000-11-06,347262,Seagate Technology International,Corporates,Information Technology,CYM,FCLONG,BB,,,1,2000-11-06,2000,12,,,,,,,,,,,
119273.0,2000-11-21,347284,Critical Path Inc.,Corporates,Information Technology,USA,FCLONG,B-,,,1,2000-11-21,2000,8,,30.241333333333333,29.09166666666667,-33.492337993998085,-0.19831051841652136,0.06787928200668701,0.8023717070906627,-0.4330797486511394,13.895535129512211,0.38599999999999995,21.229666666666667
120719.0,2000-11-06,347285,Interliant Inc.,Corporates,Information Technology,USA,FCLONG,B-,,,1,2000-11-06,2000,8,,11.777666666666667,11.818666666666667,48.66040589093862,-0.19831051841652136,0.005122537733435662,0.9670223978919631,-0.4330797486511394,13.895535129512211,0.234,9.971666666666666
27965.0,2015-03-11,347291,Microchip Technology Inc.,Corporates,Information Technology,USA,STDLONG,BB+,,,1,2015-03-11,2015,13,16.573033707865168,534.2506666666667,1442.189,7.359951325360316,0.0691467431721281,0.29513995419862743,0.1607348071488096,0.19580184913922546,3.944438294713122,50.555,2189.9303333333332
102983.0,2000-11-06,347292,Viridien S.A.,Corporates,Energy,FRA,FCLONG,BB,,,1,2000-11-06,2000,12,,66.69633333333333,115.371,5.70568730278485,-0.042621773300671746,0.15713890614541262,0.6965145263684006,0.024873556884035614,5.503998704025954,7.305666666666667,394.3036666666667
160893.0,2004-02-24,347299,EnerSys,Corporates,Capital Goods,USA,STDLONG,BB-,,,1,2004-02-24,2004,11,20.11111111111111,30.7515,135.04149999999998,3.1345088170178554,0.012721512102694869,0.32723222382453543,0.36291774948571953,0.07108071952102543,,20.863500000000002,758.2149999999999
,2004-02-24,347301,EnerSys Capital Inc.,Corporates,Capital Goods,USA,STDLONG,BB-,,,1,2004-02-24,2004,11,20.11111111111111,,,,,,,,,,
,2000-11-07,347325,Radiologix Services Inc.,Corporates,Health Care,USA,FCLONG,B+,,,1,2000-11-07,2000,10,,,,,,,,,,,
,2000-11-16,347337,AP Fastigheter AB,Corporates,Property & Real Estate,SWE,FCLONG,BBB+,,,1,2000-11-16,2000,16,,,,,,,,,,,
,2016-07-22,347361,Dogus Holding A.S.,Corporates,Capital Goods,TUR,TURLONG,trA,,,1,2016-07-22,2016,18,10.447154471544716,,,,,,,,,,
110732.0,2000-11-14,347391,Waste Connections Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,BB,,,1,2000-11-14,2000,12,,1.9626666666666666,-5.870333333333334,1.1462965055970107,-0.10128427380007556,0.48116603521626206,0.24890633762881084,0.05076394513459966,1.4186418698487844,5.0760000000000005,166.304
66684.0,2000-11-22,347395,Sodexo Inc.,Corporates,Retailing,USA,FCLONG,BBB,,,1,2000-11-22,2000,15,,63.5,-83.0,2.215909090909091,0.0378619153674833,0.7816931817993087,0.37828330663256304,0.04331408262994225,2.1865808530947923,88.0,1868.5
120595.0,2000-11-15,347462,Redback Networks Inc.,Corporates,Information Technology,USA,FCLONG,B-,,,1,2000-11-15,2000,8,,8.387,19.963,-33.492337993998085,-0.19831051841652136,-0.20484836482169033,0.781995283223902,-0.4330797486511394,13.895535129512211,0.22766666666666668,13.044333333333334
16382.0,2000-11-15,347475,Parmalat Finanziaria SpA,Corporates,Consumer Products,ITA,FCLONG,BBB-,,,1,2000-11-15,2000,14,,139.02142210849848,1442.189,1.3206522150767672,0.018478729861723556,0.44835871962669444,0.39022830290585714,0.06978945740901056,1.3953311209737056,290.5123500118123,5827.55732341484
133170.0,2000-11-15,347482,Grant Prideco Inc.,Corporates,Energy,USA,FCLONG,BB,,,1,2000-11-15,2000,12,,6.1370000000000005,185.33249999999998,5.124472225105096,0.021697020783528836,0.15868885473143146,0.4380065674987638,0.07373170846757578,,11.6755,286.468
245197.0,2000-11-17,347526,America Latina Logistica S.A.,Corporates,Transportation,BRA,BRAZLONG,brBBB,,,1,2000-11-17,2000,15,,144.63875809143073,-703.7395268850245,48.66040589093862,-0.046164539287684596,0.3175576036673598,0.3715962460426059,0.1372182435089376,13.895535129512211,210.54157899783118,2970.0457652439663
63791.0,2000-11-16,347532,Sunburst Hospitality Corp.,Corporates,Hotels & Gaming,USA,FCLONG,B+,,,1,2000-11-16,2000,10,,4.328666666666667,,1.4697307297254,0.011183049332839352,0.6156531334288614,,0.15982976320777478,,22.5945,320.564
2783.0,2000-11-20,347582,Progress Energy Inc.,Corporates,Electric,USA,FCLONG,BBB+,,,1,2000-11-20,2000,16,,41.056333333333335,149.84799999999998,4.574713637802838,0.045108945572989556,0.3108120330935376,0.12884425974074218,0.26670968192039796,1.6415530736841504,184.74733333333333,5567.7553333333335
234087.0,2000-11-21,347602,Elisa Oyj,Corporates,Telecom Services,FIN,FCLONG,A-,,,1,2000-11-21,2000,17,,22.994697340867035,65.33771151357449,8.12403069173597,,0.18374507731117373,0.5037707897474522,0.13418553834594885,3.072144245962914,13.816251532553082,513.0064458054505
121437.0,2000-11-21,347614,Easylink Services Corp.,Corporates,Information Technology,USA,FCLONG,CCC+,,,1,2000-11-21,2000,7,,15.397666666666666,8.895333333333333,-33.492337993998085,-0.19831051841652136,0.1978941357256143,0.62506546344826,-0.4330797486511394,9.711363919016936,0.29833333333333334,16.987333333333336
62712.0,2000-11-21,347636,i2 Technologies Inc.,Corporates,Information Technology,USA,FCLONG,BB-,,,1,2000-11-21,2000,11,,213.97633333333332,312.94233333333335,48.66040589093862,0.03879657181951881,0.13541501025091626,0.7699425057285566,0.10078116027388735,13.414209230381028,0.097,230.80499999999998
16316.0,2001-08-31,347680,Green Property Ltd.,Corporates,Property & Real Estate,IRL,STDLONG,BBB-,,,1,2001-08-31,2001,14,,24.85903389642048,,2.133510811377796,0.019505561363399333,0.3647253858020198,,0.5308312690033888,,39.526701684843225,696.0780605607216
125595.0,2023-08-08,347720,Akamai Technologies Inc.,Corporates,Information Technology,USA,STDLONG,BBB+,,,1,2023-08-08,2023,16,16.573033707865168,477.32633333333325,1150.7160000000001,27.854664729827075,0.07162721802650236,0.342041414233011,0.2141687129885134,0.2192094038927955,3.844199109675868,53.61433333333334,3688.2353333333335
,2000-11-28,347723,RF Micro Devices Inc.,Corporates,Information Technology,USA,FCLONG,B+,,,1,2000-11-28,2000,10,,,,,,,,,,,
15168.0,2000-11-28,347725,Anderson Exploration Ltd.,Corporates,Energy,CAN,FCLONG,BBB+,,,1,2000-11-28,2000,16,,0.0,-14.717729705054253,3.6144053580821285,0.024941996437993424,0.23931447876881215,0.10488020377964052,0.20318591179531995,1.5106413942624428,29.529883339237283,992.0403961868515
15079.0,2000-11-28,347740,Maritime Electric Co. Ltd.,Corporates,Electric,CAN,FCLONG,BBB,,,1,2000-11-28,2000,15,,,,,,,,,,,
4669.0,2000-11-29,347747,Finning International Inc.,Corporates,Capital Goods,CAN,FCLONG,BBB+,,,1,2000-11-29,2000,16,,0.0,182.29336055853395,2.1948896159849443,0.024977665646181743,0.2370378893646031,0.5938010241877684,0.06395617271052796,2.2973583265514765,47.87042740526601,1048.527642345057
,2000-12-01,347761,Vectren Capital Corp.,Corporates,Electric,USA,FCLONG,A,,,1,2000-12-01,2000,18,,,,,,,,,,,
126136.0,2000-12-06,347763,Charter Communications Inc.,Corporates,Media & Entertainment,USA,STDLONG,BB,,,1,2000-12-06,2000,12,,119.332,-657.4036,-0.5038819879864601,-0.04973588219946742,0.7088590320889054,0.07466853399210038,-0.16699259490961255,0.08390287764713078,1091.848,13215.5378
15704.0,2000-11-28,347764,Thomson Reuters Corp.,Corporates,Commercial & Professional Services,CAN,FCLONG,A-,,,1,2000-11-28,2000,17,,318.0,-150.0,3.3776996202563905,0.07877600105343412,0.22865631868563122,0.38377825628176704,0.1316096744319537,2.505967672619526,269.6666666666667,6550.333333333333
,2004-11-29,347782,Peri GmbH,Corporates,Capital Goods,DEU,STDLONG,BB+,,,1,2004-11-29,2004,13,21.0,,,,,,,,,,
214526.0,2000-12-08,347904,Magyar Telekom PLC,Corporates,Telecom Services,HUN,FCLONG,BBB+,,,1,2000-12-08,2000,16,,29.0,-131.0,5.611761906282454,0.10071838008769633,0.2852324885938153,0.36369873761516286,0.30277090880168905,13.895535129512211,76.0,1236.0
,2001-03-07,347931,Minera Escondida Ltda.,Corporates,Metals & Mining,CHL,STDLONG,BBB+,,,1,2001-03-07,2001,16,,,,,,,,,,,
142953.0,2000-12-05,347960,Mondelez International Inc.,Corporates,Consumer Products,USA,FCLONG,A,,,1,2000-12-05,2000,18,,95.0,517.0,6.542961608775137,0.05778612869198312,0.23190268987341772,0.3184,0.13355972683509348,,547.0,16875.0
216524.0,2000-12-18,347966,EnBW Energie Baden-Wuerttemberg AG,Corporates,Electric,DEU,FCLONG,A+,,,1,2000-12-18,2000,19,,811.4416189245497,1442.189,8.392510083954456,,0.03718188356507166,0.09821153440020973,0.12221408025745234,1.4309643889602897,76.05558999068727,10153.16809637544
270053.0,2002-10-09,347967,Sistema (PJSFC),Corporates,Telecom Services,RUS,STDLONG,B-,,,1,2002-10-09,2002,8,7.590909090909091,93.026,-102.995,3.314438580001446,,0.2045793038084182,0.5896752844267265,0.1881894127547774,,41.493,1180.972
,2000-12-06,347988,IPM Australia Ltd.,Corporates,Electric,AUS,FCLONG,BBB,,,1,2000-12-06,2000,15,,,,,,,,,,,
224159.0,2003-02-28,347999,Barry Callebaut AG,Corporates,Consumer Products,CHE,STDLONG,BB+,,,1,2003-02-28,2003,13,21.25,42.636832188719524,71.28713535468981,2.680131560511,0.03202178623015487,0.10592552276211253,0.7675819360203283,0.06455760823548401,1.7677806552097,37.447312350324005,994.5619418340335
,2001-11-27,348003,Franz Haniel & Cie GmbH,Corporates,Health Care,DEU,STDLONG,A-,,,1,2001-11-27,2001,17,,,,,,,,,,,
13968.0,2000-12-07,348026,Moffat Communications Ltd.,Corporates,Media & Entertainment,CAN,FCLONG,BBB-,,,1,2000-12-07,2000,14,,0.0,-23.877093562511163,8.22616668236572,0.04937015760820739,0.47895056257062213,0.18787533696660821,0.2471439732118684,2.1198027165554607,6.743124494833645,216.16488881002667
270043.0,2000-12-17,348030,Mercury NZ Ltd.,Corporates,Electric,NZL,FCLONG,BBB,,,1,2000-12-17,2000,15,,,,,,,,,,,
,2000-12-08,348040,Telus Communications (Quebec) Inc.,Corporates,Telecom Services,CAN,FCLONG,BBB+,,,1,2000-12-08,2000,16,,,,,,,,,,,
65806.0,2000-12-08,348045,Legacy Hotels Real Estate Investment Trust,Corporates,Hotels & Gaming,CAN,FCLONG,BBB-,,,1,2000-12-08,2000,14,,7.487191802440682,-84.6111246258012,3.3836981076176724,0.05506794127112053,0.3120053816354505,0.33603049670494,0.2052953943909443,1.1211853251272759,18.179717672988556,338.5589506753489
,2000-12-12,348081,EPCOR Utilities Inc.,Corporates,Electric,CAN,FCLONG,A-,,,1,2000-12-12,2000,17,,,,,,,,,,,
,2001-07-20,348115,Petroleum Co of Trinidad & Tobago Ltd,Corporates,Energy,TTO,STDLONG,BBB-,,,1,2001-07-20,2001,14,,,,,,,,,,,
64606.0,2000-12-13,348149,BEA Systems Inc.,Corporates,Information Technology,USA,FCLONG,BB-,,,1,2000-12-13,2000,11,,361.8506666666667,338.0946666666667,1.214023412253602,-0.09064283092854364,0.3613942625469732,0.5196484098954246,0.04437579994777515,5.260827040558044,12.299000000000001,417.491
241159.0,2000-12-18,348225,Chunghwa Telecom Co. Ltd.,Corporates,Telecom Services,TWN,FCLONG,AA,,,1,2000-12-18,2000,21,,,,,,,,,,,
100465.0,2003-02-19,348227,Sasol Ltd.,Corporates,Chemicals,ZAF,FCLONG,BBB,,,1,2003-02-19,2003,15,15.5,244.57633333333334,566.1756666666666,17.156993299013134,0.14611043464163034,0.07899615889998605,0.5268871345275734,0.24762100921549077,3.5590550317802463,73.00966666666666,2803.0519999999997
244716.0,2000-12-19,348234,AES Sul Distribuidora Gaucha de Energia S.A.,Corporates,Electric,BRA,BRAZLONG,brA,,,1,2000-12-19,2000,18,,,,,,,,,,,
104605.0,2001-01-08,348255,KCC Corp.,Corporates,Chemicals,KOR,STDLONG,BBB-,,,1,2001-01-08,2001,14,16.8,53.63421087031305,97.86912105265326,4.577738476074181,0.04553996518573979,0.1574862515388265,0.5916369481392051,0.11712577682333176,1.835435389225503,25.886453696915797,561.2168158041231
328745.0,2002-06-11,348347,Knorr-Bremse AG,Corporates,Capital Goods,DEU,STDLONG,BBB,,,1,2002-06-11,2002,15,21.0,,,,,,,,,,
201606.0,2001-02-12,348348,Derwent London PLC,Corporates,Property & Real Estate,GBR,STDLONG,A-,,,1,2001-02-12,2001,17,19.714285714285715,0.0,,1.9266071014289026,0.017879336029954427,0.3106548678870959,,0.682656731575609,,23.148481066896224,373.523315730369
144988.0,2000-12-21,348375,CP Ships Ltd.,Corporates,Transportation,CAN,FCLONG,BBB,,,1,2000-12-21,2000,15,,61.0,-125.0,11.0,0.04926108374384237,0.0247320692497939,0.9343971631205674,0.041001064962726305,,7.0,564.0
5180.0,2000-12-21,348380,GSK PLC,Corporates,Health Care,GBR,FCLONG,AA,,,1,2000-12-21,2000,21,,367.8183333333333,1442.189,13.145038275581067,0.19603184185391279,0.17841765253872985,0.6504082474936485,0.3353044858104291,12.243816273485152,346.56333333333333,11134.636666666667
103255.0,2002-06-06,348381,Bertelsmann SE & Co. KGaA,Corporates,Media & Entertainment,DEU,STDLONG,BBB+,,,1,2002-06-06,2002,16,21.0,391.50061831771495,1442.189,5.289235576216531,,0.12821346106524487,0.396013434851721,0.08864470748187632,2.031163338527577,254.13043392199225,9907.403004164687
,2001-01-30,348383,Kazakhstan Temir Zholy,Corporates,Transportation,KAZ,FCLONG,BB-,,,1,2001-01-30,2001,11,11.5,,,,,,,,,,
,2001-01-08,348389,Birmingham Airport Holdings Ltd.,Corporates,Transportation,GBR,FCLONG,A-,,,1,2001-01-08,2001,17,19.714285714285715,,,,,,,,,,
11296.0,2000-12-27,348501,WGL Holdings Inc.,Corporates,Gas,USA,FCLONG,AA-,,,1,2000-12-27,2000,20,,18.173,-57.544000000000004,4.089923148172134,0.04418724813392963,0.2778496932914974,0.2932413448901388,0.14427099015267522,1.7602054255870685,36.27733333333333,1011.697
63180.0,2001-01-02,348616,Siebel Systems Inc.,Corporates,Information Technology,USA,FCLONG,BB,,,1,2001-01-02,2001,12,21.285714285714285,432.385,790.0906666666666,48.66040589093862,0.09972332038676758,0.1277611272870106,0.7031247994811314,0.2136871497896969,13.895535129512211,7.994333333333333,528.4946666666666
,2001-01-05,348656,Edison Mission Marketing & Trading Inc.,Corporates,Electric,USA,FCLONG,A-,,,1,2001-01-05,2001,17,21.285714285714285,,,,,,,,,,
6207.0,2002-05-30,348697,JLG Industries Inc.,Corporates,Capital Goods,USA,STDLONG,BBB-,,,1,2002-05-30,2002,14,21.285714285714285,17.914333333333335,198.99666666666667,20.118741328257425,0.07730488886319993,0.24917392954750237,0.4391535552264257,0.1054879504989592,3.5710659218441445,14.851999999999999,392.0726666666667
14312.0,2001-01-12,348717,Empire Co. Ltd.,Corporates,Retailing,CAN,FCLONG,BBB-,,,1,2001-01-12,2001,14,19.818181818181817,47.127612029447086,-173.4366318227353,1.962286778826691,0.06356197277202015,0.3368219741430143,0.5492388369793869,0.02823430667631338,2.849655547945094,92.9773552291649,2018.6788238861611
116595.0,2001-01-12,348719,Sobeys Inc.,Corporates,Retailing,CAN,FCLONG,BBB-,,,1,2001-01-12,2001,14,19.818181818181817,46.42483684481175,-116.75326592274625,2.8071149798761454,0.013115985420662923,0.2644722071233403,0.602182724840337,0.020614497458043113,3.872133233356667,47.3744070124356,1354.5012515027847
11443.0,2001-01-12,348721,George Weston Ltd.,Corporates,Retailing,CAN,FCLONG,A,,,1,2001-01-12,2001,18,19.818181818181817,526.2974223387563,-164.05569354274974,4.356885079398467,0.054196984058561805,0.2747388307665198,0.5454395364402939,0.046337510259252014,3.3415636707032257,139.0179030156925,4360.216294120871
6771.0,2001-01-12,348724,Loblaw Cos. Ltd.,Corporates,Retailing,CAN,FCLONG,A,,,1,2001-01-12,2001,18,19.818181818181817,392.9247649335846,-313.4598039563578,4.528516786857874,0.045422788629487766,0.23446101682070022,0.5843294171346394,0.04314254087403854,3.8097502531704337,111.38880832149074,3478.1868717761063
21894.0,2003-02-13,348731,Metro Inc.,Corporates,Retailing,CAN,STDLONG,A-,,,1,2003-02-13,2003,17,20.016339869281047,0.0,-5.564394263932506,43.12337421033073,0.10115934335046377,0.04968186934829866,0.7871859549144626,0.03944478737227258,6.4982040672275785,3.8217798702568646,414.8629133794795
,2001-01-10,348750,Kraton Polymers LLC,Corporates,Chemicals,USA,FCLONG,BB-,,,1,2001-01-10,2001,11,21.285714285714285,,,,,,,,,,
145916.0,2001-01-24,348766,IWO Holdings Inc.,Corporates,Telecom Services,USA,FCLONG,B-,,,1,2001-01-24,2001,8,21.285714285714285,,,,,,,,,,
25056.0,2001-01-12,348802,Warner Media LLC,Corporates,Media & Entertainment,USA,FCLONG,BBB+,,,1,2001-01-12,2001,16,21.285714285714285,1091.2001149302732,774.3333333333334,26.767307692307693,0.0998227942396348,0.12860485207839512,0.6097216493799098,0.13552667035532884,13.895535129512211,24.333333333333332,2814.3333333333335
15709.0,2004-08-25,348832,Plum Creek Timber Co. Inc.,Corporates,Paper & Forest Products,USA,STDLONG,BBB-,,,1,2004-08-25,2004,14,20.11111111111111,233.0,205.66666666666666,3.5515909237592087,0.06002990612848311,0.43204844981848045,0.07617621530577505,0.3279094587744353,1.9509441693686222,91.33333333333333,2070.0
,2001-05-01,348836,Constellation Energy Generation LLC,Corporates,Electric,USA,STDLONG,A-,,,1,2001-05-01,2001,17,21.285714285714285,,,,,,,,,,
136705.0,2001-01-18,348901,TimberWest Forest Corp.,Corporates,Paper & Forest Products,CAN,FCLONG,BB+,,,1,2001-01-18,2001,13,19.818181818181817,0.0,-63.33675916598156,3.326061185802518,0.05547643554142743,0.2370266717684181,0.3282999464845946,0.19041230364323436,1.9279418140405191,17.294922724114084,352.9324585889038
30200.0,2001-01-18,348902,Alliance Forest Products Inc.,Corporates,Paper & Forest Products,CAN,FCLONG,BB+,,,1,2001-01-18,2001,13,19.818181818181817,2.760850959874428,31.826819776560352,2.776984329265455,0.006120612861266209,0.23753016040479624,0.3087902205976622,0.051478205386560484,1.410589573770342,17.997482397962376,557.1191534497084
148049.0,2001-01-18,348916,National Energy & Gas Transmission Inc.,Corporates,Electric,USA,FCLONG,BBB,,,1,2001-01-18,2001,15,21.285714285714285,738.0,264.0,1.6059113300492611,0.010882795160020046,0.15865246184854592,0.5074214704867104,0.019269417188793003,,203.0,11588.0
,2001-01-19,348918,Mittal Steel Europe S.A.,Corporates,Metals & Mining,LUX,FCLONG,BB-,,,1,2001-01-19,2001,11,,,,,,,,,,,
,2001-01-22,348931,BSE S.A.,Corporates,Telecom Services,BRA,BRAZLONG,brBBB-,,,1,2001-01-22,2001,14,15.0,,,,,,,,,,
259849.0,2001-01-25,348932,AMI Semiconductor Inc.,Corporates,Information Technology,USA,FCLONG,BB-,,,1,2001-01-25,2001,11,21.285714285714285,,,,,,,,,,
14392.0,2001-01-23,348958,Enbridge Gas Distribution Inc.,Corporates,Gas,CAN,FCLONG,A,,,1,2001-01-23,2001,18,19.818181818181817,0.269397788633477,-39.580822724221896,1.99883521665532,0.025831983807514263,0.44226939927231607,0.32970333343105623,0.19947837798126097,,121.4873498227134,1918.0974860140502
,2001-01-24,348973,Independent Wireless One Corp.,Corporates,Telecom Services,USA,FCLONG,B-,,,1,2001-01-24,2001,8,21.285714285714285,,,,,,,,,,
141845.0,2001-02-27,349018,Agere Systems Inc.,Corporates,Information Technology,USA,STDLONG,BBB-,,,1,2001-02-27,2001,14,21.285714285714285,0.0,323.5,11.715970961887477,0.052735477927912305,0.013850589954053773,0.7669948581054662,0.13070809708060022,,48.0,1172.0
120295.0,2001-01-29,349033,Destia Communications Inc.,Corporates,Telecom Services,USA,STDLONG,B-,,,1,2001-01-29,2001,8,21.285714285714285,118.218,90.405,-0.9448939800146233,-0.1775955158059597,1.0186229055585132,0.20053584851780773,-0.2001114913516778,,41.03,476.254
